,sector laitude,sector longtitude,Collisions_NUMBER OF PERSONS INJURED,Collisions_NUMBER OF PERSONS KILLED,Collisions_NUMBER OF PEDESTRIANS INJURED,Collisions_NUMBER OF PEDESTRIANS KILLED,Collisions_NUMBER OF CYCLIST INJURED,Collisions_NUMBER OF CYCLIST KILLED,Collisions_NUMBER OF MOTORIST INJURED,Collisions_NUMBER OF MOTORIST KILLED,Collisions_CONTRIBUTING FACTOR VEHICLE 1,Collisions_CONTRIBUTING FACTOR VEHICLE 2,Collisions_CONTRIBUTING FACTOR VEHICLE 3,Collisions_CONTRIBUTING FACTOR VEHICLE 4,Collisions_CONTRIBUTING FACTOR VEHICLE 5,Collisions_VEHICLE TYPE CODE 1,Collisions_VEHICLE TYPE CODE 2,Collisions_VEHICLE TYPE CODE 3,Collisions_VEHICLE TYPE CODE 4,Collisions_VEHICLE TYPE CODE 5
0,40.492423,-74.259052,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,Driver Inattention/Distraction,Unspecified,,,,Sedan,SPORT UTILITY / STATION WAGON,,,
1,40.492423,-74.24788714,0.13953488372093023,0.0,0.0,0.0,0.0,0.0,0.13953488372093023,0.0,Failure to Yield Right-of-Way,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Sedan,
2,40.492423,-74.23672228,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.0,Driver Inattention/Distraction,View Obstructed/Limited,Unspecified,,,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
3,40.50306775,-74.259052,0.10582010582010581,0.0,0.021164021164021163,0.0,0.005291005291005291,0.0,0.07936507936507936,0.0,Driver Inattention/Distraction,Pavement Slippery,Unspecified,Unspecified,,PASSENGER VEHICLE,Sedan,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,OTHER
4,40.50306775,-74.24788714,0.2509578544061303,0.0038314176245210726,0.040229885057471264,0.0019157088122605363,0.007662835249042145,0.0,0.20306513409961685,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle
5,40.50306775,-74.23672228,0.24,0.005714285714285714,0.022857142857142857,0.0,0.017142857142857144,0.0,0.2,0.005714285714285714,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,
6,40.50306775,-74.22555742,0.32653061224489793,0.0,0.04081632653061224,0.0,0.0,0.0,0.2857142857142857,0.0,Driver Inattention/Distraction,Driver Inexperience,Unspecified,,,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,,
7,40.50306775,-74.21439256,0.38,0.0,0.0,0.0,0.0,0.0,0.38,0.0,Driver Inattention/Distraction,Other Vehicular,Unspecified,,,PASSENGER VEHICLE,Sedan,PICK-UP TRUCK,,
8,40.50306775,-74.2032277,0.15384615384615385,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.0,Driver Inattention/Distraction,Unspecified,,,,PASSENGER VEHICLE,UNKNOWN,,,
9,40.513712500000004,-74.259052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,,4 dr sedan,Station Wagon/Sport Utility Vehicle,4 dr sedan,Pick-up Truck,
10,40.513712500000004,-74.24788714,0.22456140350877193,0.0,0.031578947368421054,0.0,0.007017543859649123,0.0,0.1824561403508772,0.0,Driver Inattention/Distraction,Pavement Slippery,Pavement Slippery,Pavement Slippery,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Station Wagon/Sport Utility Vehicle,4 dr sedan
11,40.513712500000004,-74.23672228,0.18618618618618618,0.0015015015015015015,0.018018018018018018,0.0015015015015015015,0.0045045045045045045,0.0,0.16366366366366367,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,,Sedan,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,Sedan,
12,40.513712500000004,-74.22555742,0.15,0.0,0.03461538461538462,0.0,0.0,0.0,0.11538461538461539,0.0,Driver Inattention/Distraction,Backing Unsafely,Unspecified,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Sedan,
13,40.513712500000004,-74.21439256,0.2766990291262136,0.0,0.024271844660194174,0.0,0.0,0.0,0.2524271844660194,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,PASSENGER VEHICLE,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,
14,40.513712500000004,-74.2032277,0.4075471698113208,0.007547169811320755,0.04150943396226415,0.0037735849056603774,0.0037735849056603774,0.0,0.3622641509433962,0.0037735849056603774,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Station Wagon/Sport Utility Vehicle,
15,40.513712500000004,-74.19206283999999,0.43902439024390244,0.024390243902439025,0.0,0.0,0.016260162601626018,0.0,0.42276422764227645,0.024390243902439025,Driver Inattention/Distraction,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Following Too Closely,Driver Inattention/Distraction,Unspecified,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle
16,40.513712500000004,-74.18089798,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,Accelerator Defective,Other Vehicular,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
17,40.52435725,-74.24788714,0.2457627118644068,0.0,0.00847457627118644,0.0,0.0,0.0,0.23728813559322035,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,PASSENGER VEHICLE,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,
18,40.52435725,-74.23672228,0.23452157598499063,0.0,0.01125703564727955,0.0,0.0,0.0,0.22326454033771106,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Following Too Closely,Following Too Closely,,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Sedan,
19,40.52435725,-74.22555742,0.3592233009708738,0.009708737864077669,0.012135922330097087,0.0,0.0,0.0,0.3470873786407767,0.009708737864077669,Driver Inattention/Distraction,Driver Inattention/Distraction,Following Too Closely,Pavement Slippery,Pavement Slippery,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Sedan
20,40.52435725,-74.21439256,0.39255014326647564,0.0,0.02005730659025788,0.0,0.0057306590257879654,0.0,0.3667621776504298,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan
21,40.52435725,-74.2032277,0.22344322344322345,0.0,0.029304029304029304,0.0,0.007326007326007326,0.0,0.18681318681318682,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Glare,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Station Wagon/Sport Utility Vehicle,SPORT UTILITY / STATION WAGON
22,40.52435725,-74.19206283999999,0.2611111111111111,0.0,0.06111111111111111,0.0,0.002777777777777778,0.0,0.19722222222222222,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,Sedan,Sedan,PASSENGER VEHICLE,PASSENGER VEHICLE,
23,40.52435725,-74.18089798,0.22807017543859648,0.0,0.011695906432748537,0.0,0.005847953216374269,0.0,0.21052631578947367,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,
24,40.52435725,-74.16973312,0.3357142857142857,0.010714285714285714,0.025,0.007142857142857143,0.010714285714285714,0.0,0.3,0.0035714285714285713,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,SPORT UTILITY / STATION WAGON,
25,40.52435725,-74.15856826,0.39147286821705424,0.007751937984496124,0.046511627906976744,0.0,0.0,0.0,0.3449612403100775,0.007751937984496124,Driver Inattention/Distraction,Fatigued/Drowsy,Unspecified,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,
26,40.535002000000006,-74.24788714,0.2222222222222222,0.0,0.011111111111111112,0.0,0.0,0.0,0.2111111111111111,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,
27,40.535002000000006,-74.23672228,0.29508196721311475,0.01639344262295082,0.01639344262295082,0.0,0.0,0.0,0.2786885245901639,0.01639344262295082,Driver Inattention/Distraction,Following Too Closely,Following Too Closely,,,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
28,40.535002000000006,-74.22555742,0.2607655502392344,0.0,0.01674641148325359,0.0,0.0023923444976076554,0.0,0.24162679425837322,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,PASSENGER VEHICLE,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,,
29,40.535002000000006,-74.21439256,0.29095354523227385,0.0,0.029339853300733496,0.0,0.014669926650366748,0.0,0.2469437652811736,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Glare,Unspecified,,Sedan,Sedan,Sedan,Sedan,
30,40.535002000000006,-74.2032277,0.3307291666666667,0.0,0.018229166666666668,0.0,0.005208333333333333,0.0,0.3020833333333333,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
31,40.535002000000006,-74.19206283999999,0.3512396694214876,0.004132231404958678,0.02066115702479339,0.0,0.004132231404958678,0.0,0.34710743801652894,0.004132231404958678,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,Pick-up Truck,
32,40.535002000000006,-74.18089798,0.2580037664783427,0.003766478342749529,0.007532956685499058,0.0018832391713747645,0.005649717514124294,0.0,0.24670433145009416,0.0018832391713747645,Driver Inattention/Distraction,Driver Inattention/Distraction,Alcohol Involvement,Unspecified,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,Sedan
33,40.535002000000006,-74.16973312,0.24224806201550386,0.0009689922480620155,0.03875968992248062,0.0009689922480620155,0.001937984496124031,0.0,0.20155038759689922,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle
34,40.535002000000006,-74.15856826,0.2611683848797251,0.0,0.02577319587628866,0.0,0.003436426116838488,0.0,0.23195876288659795,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Sedan,Sedan
35,40.535002000000006,-74.1474034,0.31388329979879276,0.002012072434607646,0.03822937625754527,0.002012072434607646,0.002012072434607646,0.0,0.26961770623742454,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,PASSENGER VEHICLE
36,40.54564675,-74.23672228,0.28888888888888886,0.0,0.044444444444444446,0.0,0.0,0.0,0.24444444444444444,0.0,Backing Unsafely,Driver Inattention/Distraction,Unspecified,Unspecified,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Pick-up Truck,
37,40.54564675,-74.22555742,0.1859903381642512,0.0,0.01932367149758454,0.0,0.0,0.0,0.16666666666666666,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Pavement Slippery,Unspecified,Unspecified,PASSENGER VEHICLE,Sedan,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,PASSENGER VEHICLE
38,40.54564675,-74.21439256,0.14696485623003194,0.003194888178913738,0.019169329073482427,0.003194888178913738,0.0,0.0,0.12779552715654952,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Pick-up Truck
39,40.54564675,-74.2032277,0.21479713603818615,0.0,0.021479713603818614,0.0,0.014319809069212411,0.0,0.17899761336515513,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle
40,40.54564675,-74.19206283999999,0.2524084778420039,0.0019267822736030828,0.030828516377649325,0.0,0.005780346820809248,0.0,0.21579961464354527,0.0019267822736030828,Driver Inattention/Distraction,Driver Inattention/Distraction,Following Too Closely,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PICK-UP TRUCK,PASSENGER VEHICLE
41,40.54564675,-74.18089798,0.3276661514683153,0.0,0.00927357032457496,0.0,0.0030911901081916537,0.0,0.31530139103554866,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Fatigued/Drowsy,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle
42,40.54564675,-74.16973312,0.2954822954822955,0.001221001221001221,0.02442002442002442,0.0,0.007326007326007326,0.0,0.2625152625152625,0.001221001221001221,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON
43,40.54564675,-74.15856826,0.27212020033388984,0.0,0.035058430717863104,0.0,0.00333889816360601,0.0,0.2337228714524207,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Sedan
44,40.54564675,-74.1474034,0.31546707503828486,0.0030627871362940277,0.02909647779479326,0.0,0.009188361408882083,0.0,0.2771822358346095,0.0030627871362940277,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle
45,40.54564675,-74.13623854,0.2376237623762376,0.0049504950495049506,0.019801980198019802,0.0,0.0049504950495049506,0.0049504950495049506,0.21287128712871287,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Following Too Closely,Following Too Closely,,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,
46,40.54564675,-74.12507368,0.0625,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,,,,Sedan,Sedan,,,
47,40.54564675,-74.11390882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Fatigued/Drowsy,Backing Unsafely,,,,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,,
48,40.54564675,-73.93527106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Driver Inattention/Distraction,Pavement Slippery,,,,Sedan,Sedan,,,
49,40.54564675,-73.9241062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Failure to Keep Right,Unsafe Speed,Failure to Keep Right,,,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,SPORT UTILITY / STATION WAGON,,
50,40.5562915,-74.21439256,0.2727272727272727,0.0,0.0,0.0,0.007575757575757576,0.0,0.26515151515151514,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,Sedan,Station Wagon/Sport Utility Vehicle,Sedan,,
51,40.5562915,-74.2032277,0.24078091106290672,0.002173913043478261,0.013015184381778741,0.0,0.0021691973969631237,0.0,0.21258134490238612,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,Sedan,Sedan
52,40.5562915,-74.19206283999999,0.17153284671532848,0.0,0.010948905109489052,0.0,0.0036496350364963502,0.0,0.15693430656934307,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Prescription Medication,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Sedan
53,40.5562915,-74.18089798,0.27851458885941643,0.0,0.02564102564102564,0.0,0.002652519893899204,0.0,0.2502210433244916,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Following Too Closely,Other Vehicular,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle
54,40.5562915,-74.16973312,0.2668298653610771,0.0,0.03549571603427173,0.0,0.0024479804161566705,0.0,0.22888616891064872,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle
55,40.5562915,-74.15856826,0.32075471698113206,0.0,0.025943396226415096,0.0,0.007075471698113208,0.0,0.28773584905660377,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,Unspecified,Sedan,Sedan,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE
56,40.5562915,-74.1474034,0.22413793103448276,0.0,0.01293103448275862,0.0,0.017241379310344827,0.0,0.1939655172413793,0.0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Unspecified,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,PASSENGER VEHICLE
57,40.5562915,-74.13623854,0.24346917450365727,0.003134796238244514,0.03239289446185998,0.003134796238244514,0.011494252873563218,0.0,0.19958202716823406,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan
58,40.5562915,-74.12507368,0.31226765799256506,0.0012391573729863693,0.04956629491945477,0.0012391573729863693,0.006195786864931847,0.0,0.25650557620817843,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Following Too Closely,Driver Inattention/Distraction,Unspecified,Sedan,Sedan,Sedan,Sedan,Sedan
59,40.5562915,-74.11390882,0.3255360623781676,0.007797270955165692,0.07212475633528265,0.003898635477582846,0.007797270955165692,0.0,0.24171539961013644,0.003898635477582846,Driver Inattention/Distraction,Driver Inattention/Distraction,Failure to Yield Right-of-Way,Failure to Yield Right-of-Way,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Sedan
60,40.5562915,-74.10274396,0.1095890410958904,0.0,0.0410958904109589,0.0,0.0136986301369863,0.0,0.0547945205479452,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,,,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,,
61,40.5562915,-73.93527106,0.2,0.0,0.0,0.0,0.06666666666666667,0.0,0.13333333333333333,0.0,Backing Unsafely,Failure to Yield Right-of-Way,Unspecified,,,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,,
62,40.5562915,-73.9241062,0.18032786885245902,0.0,0.01639344262295082,0.0,0.04918032786885246,0.0,0.11475409836065574,0.0,Driver Inattention/Distraction,Fell Asleep,Unspecified,,,Station Wagon/Sport Utility Vehicle,Sedan,Station Wagon/Sport Utility Vehicle,,
63,40.5562915,-73.91294134,0.3442622950819672,0.0,0.04918032786885246,0.0,0.08196721311475409,0.0,0.21311475409836064,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,,Station Wagon/Sport Utility Vehicle,Sedan,PASSENGER VEHICLE,,
64,40.5562915,-73.90177648000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Physical Disability,Unspecified,,,,Pick-up Truck,Station Wagon/Sport Utility Vehicle,,,
65,40.5562915,-73.89061162,0.36363636363636365,0.0,0.09090909090909091,0.0,0.0,0.0,0.2727272727272727,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,
66,40.566936250000005,-74.2032277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alcohol Involvement,Unspecified,,,,PASSENGER VEHICLE,OTHER,,,
67,40.566936250000005,-74.19206283999999,0.31343283582089554,0.0,0.0,0.0,0.0,0.0,0.31343283582089554,0.0,Following Too Closely,View Obstructed/Limited,Unspecified,Unspecified,,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,Pick-up Truck,Sedan,
68,40.566936250000005,-74.18089798,0.29264214046822745,0.0,0.03678929765886288,0.0,0.013377926421404682,0.0,0.2408026755852843,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle,Sedan
69,40.566936250000005,-74.16973312,0.20382165605095542,0.0,0.012738853503184714,0.0,0.0,0.0,0.1910828025477707,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Sedan,Sedan,Station Wagon/Sport Utility Vehicle
70,40.566936250000005,-74.15856826,0.32934131736526945,0.0,0.011976047904191617,0.0,0.0,0.0,0.31736526946107785,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,,PASSENGER VEHICLE,Sedan,Sedan,PASSENGER VEHICLE,
71,40.566936250000005,-74.1474034,0.4018058690744921,0.002257336343115124,0.029345372460496615,0.0,0.002257336343115124,0.002257336343115124,0.37020316027088035,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON,PASSENGER VEHICLE,
72,40.566936250000005,-74.13623854,0.22593320235756384,0.0019646365422396855,0.003929273084479371,0.0,0.0019646365422396855,0.0,0.21611001964636542,0.0019646365422396855,Driver Inattention/Distraction,Driver Inattention/Distraction,Fatigued/Drowsy,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,SPORT UTILITY / STATION WAGON
73,40.566936250000005,-74.12507368,0.26456071076011844,0.0029615004935834156,0.035538005923000986,0.0009871668311944718,0.004935834155972359,0.0,0.2211253701875617,0.0019743336623889436,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Sedan,PASSENGER VEHICLE
74,40.566936250000005,-74.11390882,0.23976608187134502,0.0012531328320802004,0.046365914786967416,0.0004177109440267335,0.005430242272347535,0.0,0.18671679197994986,0.000835421888053467,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Unspecified,Unspecified,Sedan,PASSENGER VEHICLE,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan
75,40.566936250000005,-74.10274396,0.27348643006263046,0.0020876826722338203,0.037578288100208766,0.0,0.014613778705636743,0.0,0.22129436325678498,0.0020876826722338203,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle
76,40.566936250000005,-74.0915791,0.33513513513513515,0.0,0.005405405405405406,0.0,0.032432432432432434,0.0,0.2972972972972973,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,PASSENGER VEHICLE,PASSENGER VEHICLE,Sedan,Station Wagon/Sport Utility Vehicle,Sedan
77,40.566936250000005,-74.01342508,0.178743961352657,0.004830917874396135,0.07729468599033816,0.0,0.028985507246376812,0.0,0.07246376811594203,0.004830917874396135,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Driverless/Runaway Vehicle,,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Sedan,Sedan,
78,40.566936250000005,-74.00226022,0.3327239488117002,0.0009140767824497258,0.12979890310786105,0.0009140767824497258,0.01736745886654479,0.0,0.18555758683729434,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Unspecified,Sedan,Sedan,Sedan,Sedan,Sedan
79,40.566936250000005,-73.99109536,0.3324829931972789,0.0017006802721088435,0.10884353741496598,0.0008503401360544217,0.025510204081632654,0.0,0.19812925170068027,0.0008503401360544217,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Sedan,Sedan,Sedan,Sedan,Sedan
80,40.566936250000005,-73.9799305,0.21273031825795644,0.0016750418760469012,0.051926298157453935,0.0,0.01507537688442211,0.0,0.1490787269681742,0.0016750418760469012,Driver Inattention/Distraction,Driver Inattention/Distraction,Other Vehicular,Other Vehicular,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE
81,40.566936250000005,-73.96876564,0.19603960396039605,0.0029702970297029703,0.09900990099009901,0.0029702970297029703,0.019801980198019802,0.0,0.07524752475247524,0.0,Driver Inattention/Distraction,Driver Inattention/Distraction,Driver Inexperience,Driver Inexperience,Unspecified,Sedan,Station Wagon/Sport Utility Vehicle,PASSENGER VEHICLE,Sedan,Sedan
82,40.566936250000005,-73.95760078,0.3179190751445087,0.011560693641618497,0.09826589595375723,0.005780346820809248,0.011560693641618497,0.0,0.20809248554913296,0.005780346820809248,Driver Inattention/Distraction,Driver Inattention/Distraction,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Sedan,Sedan,PASSENGER VEHICLE
83,40.566936250000005,-73.94643592,0.2,0.0,0.1,0.0,0.0,0.0,0.1,0.0,Driver Inattention/Distraction,Lane Marking Improper/Inadequate,Unspecified,,,Sedan,Sedan,Sedan,,
84,40.566936250000005,-73.90177648000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Oversized Vehicle,Unspecified,,,,PASSENGER VEHICLE,PASSENGER VEHICLE,,,
85,40.566936250000005,-73.89061162,0.7647058823529411,0.0,0.029411764705882353,0.0,0.0,0.0,0.7352941176470589,0.0,Following Too Closely,Unspecified,Unspecified,Unspecified,Unspecified,Sedan,Sedan,Sedan,Sedan,Sedan
